smiles,pACT
COC(=O)C1=C2C[C@@H](NS(C)(=O)=O)CN2C(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,4.22
COC(=O)C1=C2C[C@H](NC(=O)OC(C)(C)C)CN2C(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,4.52
COC(=O)C1=C2C[C@H](NS(C)(=O)=O)CN2C(c2nccs2)=N[C@H]1c1ccc(F)c(F)c1F,5.0
COC(=O)C1=C2C[C@H](NS(C)(=O)=O)CN2C(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,5.0
COC(=O)C1NC(c2ccc(Br)cc2)=Nc2c(Cl)cccc21,6.48
COC(=O)CCNc1nc(F)c(-c2nn(Cc3ccc(C#N)cc3)c(=O)c3ccccc23)cc1Cl,6.68
COC(=O)CN1CCCOP1(=O)COCCn1cnc2c(N)ncnc21.O=C(O)/C=C/C(=O)O,6.06
COC(=O)CN1Cc2c(cc3ccc4c(c3c2-c2ccc3c(c2)OCO3)OCO4)C1=O,6.07
COC(=O)CNP(=O)(OC[C@@H]1C=C[C@H](n2cnc3c(NC4CC4)nc(N)nc32)C1)Oc1ccccc1,6.0
COC(=O)CNP(=O)(OC[C@H]1C=C[C@@H](n2cnc3c(N)ncnc32)C1)Oc1ccccc1,7.07
COC(=O)COCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@]3(O)[C@@H]2C[C@@H](OC(=O)/C=C(\C)C(C)C)[C@@]2(C)[C@]3(O)CC[C@@]2(O)C(C)=O)C1,4.29
COC(=O)C[C@@H](NP(=O)(OC[C@H]1C=C[C@@H](n2cnc3c(N)ncnc32)C1)Oc1ccccc1)C(=O)OC,7.7
COC(=O)C[C@H](NP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCc1ccccc1C)C(=O)OC,6.08
COC(=O)C[C@H](NP(=O)(OC[C@H]1C=C[C@@H](n2cnc3c(N)ncnc32)C1)Oc1ccccc1)C(=O)OC,7.3
COC(=O)Nc1nc2cc(C(=O)c3ccc(O)c(OC)c3)ccc2[nH]1,4.53
COC(=O)Nc1nc2cc(C(=O)c3cccc(OC)c3)ccc2[nH]1,4.01
COC(=O)Nc1nc2nc(C(=O)c3ccc(O)c(OC)c3)ccc2[nH]1,4.75
COC(=O)Nc1nc2nc(C(=O)c3ccc(OC)c(OC)c3)ccc2[nH]1,4.43
COC(=O)Nc1nc2nc(C(=O)c3cccc(OC)c3)ccc2[nH]1,4.38
COC(=O)[C@@H](C)NP(=O)(OC[C@@H]1C=C[C@H](n2cnc3c(NC4CC4)nc(N)nc32)C1)Oc1ccccc1,6.4
COC(=O)[C@@H](C)NP(=O)(OC[C@@H]1C=C[C@H](n2cnc3c(O)nc(N)nc32)C1)Oc1ccccc1,6.29
COC(=O)[C@@H](C)NP(=O)(OC[C@H]1C=C[C@@H](n2cnc3c(N)ncnc32)C1)Oc1ccccc1,7.58
COC(=O)[C@@H](CC(C)C)NP(=O)(OC[C@H]1C=C[C@@H](n2cnc3c(N)ncnc32)C1)Oc1ccccc1,6.89
COC(=O)[C@@H](CCSC)NP(=O)(OC[C@H]1C=C[C@@H](n2cnc3c(N)ncnc32)C1)Oc1ccccc1,6.66
COC(=O)[C@@H](Cc1c[nH]c2ccccc12)NP(=O)(OC[C@H]1C=C[C@@H](n2cnc3c(N)ncnc32)C1)Oc1ccccc1,6.7
COC(=O)[C@@H](Cc1ccccc1)NP(=O)(OC[C@H]1C=C[C@@H](n2cnc3c(N)ncnc32)C1)Oc1ccccc1,6.16
COC(=O)[C@@H](NP(=O)(OC[C@H]1C=C[C@@H](n2cnc3c(N)ncnc32)C1)Oc1ccccc1)C(C)C,7.7
COC(=O)[C@@H]1CCCN1P(=O)(OC[C@H]1C=C[C@@H](n2cnc3c(N)ncnc32)C1)Oc1ccccc1,6.29
COC(=O)[C@H](C(C)C)N1CCCO[P@]1(=O)COCCn1cnc2c(N)ncnc21.O=C(O)/C=C/C(=O)O,6.92
COC(=O)[C@H](C)N1CCCO[P@@]1(=O)COCCn1cnc2c(N)ncnc21.O=C(O)/C=C/C(=O)O,6.04
COC(=O)[C@H](C)N1CCCO[P@]1(=O)COCCn1cnc2c(N)ncnc21.O=C(O)/C=C/C(=O)O,6.29
COC(=O)[C@H](C)NP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCc1ccccc1C,6.21
COC(=O)[C@H](C)NP(=O)(O)OC[C@@H]1CC[C@H](n2cnc3c(N)ncnc32)C1,5.3
COC(=O)[C@H](C)NP(=O)(OC[C@@H]1C=C[C@H](n2cnc3c(N)ncnc32)C1)Oc1ccccc1,5.4
COC(=O)[C@H](C)NP(=O)(OC[C@@H]1C=C[C@H](n2cnc3c(NC4CC4)nc(N)nc32)C1)Oc1ccccc1,5.89
COC(=O)[C@H](C)NP(=O)(OC[C@H]1C=C[C@@H](n2cnc3c(N)ncnc32)C1)Oc1ccc(Cl)c(Cl)c1,8.3
COC(=O)[C@H](C)NP(=O)(OC[C@H]1C=C[C@@H](n2cnc3c(N)ncnc32)C1)Oc1ccc(Cl)cc1,8.52
COC(=O)[C@H](C)NP(=O)(OC[C@H]1C=C[C@@H](n2cnc3c(N)ncnc32)C1)Oc1ccc([N+](=O)[O-])cc1,8.15
COC(=O)[C@H](C)NP(=O)(OC[C@H]1C=C[C@@H](n2cnc3c(N)ncnc32)C1)Oc1ccccc1,7.77
COC(=O)[C@H](C)NP(=O)(OC[C@H]1CC[C@@H](n2cnc3c(N)ncnc32)C1)Oc1ccccc1,6.22
COC(=O)[C@H](CC(C)C)N1CCCOP1(=O)COCCn1cnc2c(N)ncnc21.O=C(O)/C=C/C(=O)O,6.5
COC(=O)[C@H](CC(C)C)NP(=O)(OC[C@H]1C=C[C@@H](n2cnc3c(N)ncnc32)C1)Oc1ccccc1,8.0
COC(=O)[C@H](CCCCN)NP(=O)(OC[C@H]1C=C[C@@H](n2cnc3c(N)ncnc32)C1)Oc1ccccc1.O=C(O)C(F)(F)F,5.7
COC(=O)[C@H](CCSC)NP(=O)(OC[C@H]1C=C[C@@H](n2cnc3c(N)ncnc32)C1)Oc1ccccc1,7.52
COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(NC(C)=O)cc1,5.04
COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccncc1,5.27
COC(=O)[C@H](Cc1ccc(O)cc1)NP(=O)(OC[C@H]1C=C[C@@H](n2cnc3c(N)ncnc32)C1)Oc1ccccc1,7.3
COC(=O)[C@H](Cc1ccc(OC(C)(C)C)cc1)NP(=O)(OC[C@H]1C=C[C@@H](n2cnc3c(N)ncnc32)C1)Oc1ccccc1,7.58
COC(=O)[C@H](Cc1ccc(OP(=O)(CO[C@H](C)Cn2cnc3c(N)ncnc32)N[C@@H](C)C(=O)OC(C)C)cc1)NC(=O)OCc1ccccc1,9.22
COC(=O)[C@H](Cc1ccc(O[P@@](=O)(CO[C@H](C)Cn2cnc3c(N)ncnc32)N[C@@H](C)C(=O)OC(C)C)cc1)NC(=O)C(F)(F)F,9.57
COC(=O)[C@H](Cc1ccc(O[P@@](=O)(CO[C@H](C)Cn2cnc3c(N)ncnc32)N[C@@H](C)C(=O)OC(C)C)cc1)NC(C)=O,8.49
COC(=O)[C@H](Cc1ccc(O[P@](=O)(CO[C@H](C)Cn2cnc3c(N)ncnc32)N[C@@H](C)C(=O)OC(C)C)cc1)NC(=O)C(F)(F)F,8.8
COC(=O)[C@H](Cc1ccc(O[P@](=O)(CO[C@H](C)Cn2cnc3c(N)ncnc32)N[C@@H](C)C(=O)OC(C)C)cc1)NC(C)=O,8.14
COC(=O)[C@H](Cc1ccccc1)N1CCCOP1(=O)COCCn1cnc2c(N)ncnc21.O=C(O)/C=C/C(=O)O,5.58
COC(=O)[C@H](Cc1ccccc1)NP(=O)(OC[C@H]1C=C[C@@H](n2cnc3c(N)ncnc32)C1)Oc1ccccc1,8.35
COC(=O)[C@H](NP(=O)(OC[C@H]1C=C[C@@H](n2cnc3c(N)ncnc32)C1)Oc1ccccc1)C(C)C,6.22
COC(=O)c1cc(=O)[nH]c(=O)n1COCCO,4.39
COC(=O)c1cc2c(cc1N1CCCC1)CC(C(C)C)n1cc(C(=O)O)c(=O)cc1-2,8.52
COC(=O)c1cc2c(cc1O)CC(C(C)C)n1cc(C(=O)O)c(=O)cc1-2,7.05
COC(=O)c1ccc(CSc2nc(Cc3cc(C)cc(C)c3)c(I)c(=O)[nH]2)cc1,4.89
COC(=O)c1ccc(OP(=O)(N[C@@H](C)C(=O)OC)OC[C@H]2C=C[C@@H](n3cnc4c(N)ncnc43)C2)cc1,8.4
COC(=O)c1ccc2c(c1)nc(CCc1ccccn1)n2Cc1ccccc1,5.68
COC(=O)c1nc(-c2csc([C@@H](NC(=O)c3cccs3)C(C)C)n2)oc1C,4.12
COC(=O)c1nc(-c2nccs2)sc1CC(C)C,5.62
COCC(=O)OC(C)(C)[C@H](OC(C)=O)[C@H](C[C@@H](C)C1=C2C[C@H](OC(C)=O)[C@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@]3(C)[C@@]2(C)CC1)OC(C)=O,5.36
COCC(=O)OCCc1c(-c2ccccc2Cl)c2cc(Cl)ccc2[nH]c1=O,4.5
COCC(=O)O[C@@H](C[C@@H](C)C1=C2C[C@H](OC(=O)COC)[C@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@]3(C)[C@@]2(C)CC1)[C@@H](OC(=O)COC)C(C)(C)OC(=O)COC,4.57
COCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@]3(O)[C@@H]2C[C@@H](OC(=O)/C=C(\C)C(C)C)[C@@]2(C)[C@]3(O)CC[C@@]2(O)C(C)=O)C1,4.15
COCCCOc1cc2c(cc1C(=O)OC)-c1cc(=O)c(C(=O)O)cn1C(C(C)C)C2,8.65
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(-c3csc(N)n3)cn1C(C(C)C)C2,6.43
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(C(C)(C)C)C2,9.0
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(C(C)(C)CO)C2,8.22
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(C(C)(C)COC)C2,8.3
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(C(C)(C)O)C2,6.89
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(C(C)C)C2,9.0
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(C1(C)CC1)C2,8.7
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(CC(F)(F)F)C2,7.41
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(COC)C2,7.13
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(c1ccc(OC)cc1)C2,6.1
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(c1cccc(Cl)c1)C2,7.04
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(c1ccccc1)C2,7.19
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(c1ccccc1C)C2,8.0
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(c1cccs1)C2,8.52
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(c1ccsc1)C2,8.0
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1[C@@H](C(C)(C)CO)C2,7.06
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1[C@@H](C(C)C)C2,7.12
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1[C@H](C(C)(C)CO)C2,8.7
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1[C@H](C(C)C)C2,8.74
COCCCOc1cc2c(cc1OCCOc1ccccc1)-c1cc(=O)c(C(=O)O)cn1C(C(C)C)C2,7.49
COCCNc1ccc(-c2nn(Cc3ccc(C#N)cc3)c(=O)c3ccccc23)c(F)n1,6.37
COCCNc1nc(F)c(-c2nn(Cc3ccc(C#N)cc3)c(=O)c3ccccc23)cc1Cl,7.42
COCCOC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,6.72
COCOC(=O)C1=C2CCCN2C(c2nccs2)=NC1c1ccc(F)cc1Cl,5.68
CONC(=O)C1=C2CCCN2C(c2nccs2)=NC1c1ccc(F)cc1Cl,5.3
CO[C@@H]1[C@H](OP(=O)(OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)C[C@@H]2O)SCOC(=O)OC(C)C)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O,5.68
COc1c(-c2cc(=O)c3cccc(Cl)c3o2)ccc(Br)c1OC1CC(C(=O)O)C1,6.72
COc1c(O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O,4.27
COc1cc(-c2c(CO)c(CO)cc3ccc4c(c23)OCO4)ccc1O,5.56
COc1cc(-c2c(COC(C)=O)c(COC(C)=O)cc3ccc4c(c23)OCO4)ccc1OC(C)=O,5.56
COc1cc(-c2c3c(cc4ccc5c(c24)OCO5)C(=O)OC3)ccc1O,5.72
COc1cc(-c2c3c(cc4ccc5c(c24)OCO5)COC3=O)ccc1O,5.41
COc1cc(/C=C/C(=O)O/N=C/c2ccccn2)cc2c1OCO2,4.2
COc1cc(/C=C/C(=O)O/N=C/c2ccco2)cc2c1OCO2,4.2
COc1cc(/C=C/C(=O)O/N=C/c2cccs2)cc2c1OCO2,4.13
COc1cc(/C=C/C(=O)OC[C@H]2O[C@@H](Oc3ccc(C(C)=O)cc3)[C@H](O)[C@@H](O)[C@@H]2O)cc(OC)c1OC,5.24
COc1cc(/C=C/C(=O)ON=C2C3CC4CC(C3)CC2C4)cc(OC)c1OC,4.13
COc1cc(/C=C/C(=O)O[C@H]2CC[C@@]3(C)C(=CC[C@]4(O)[C@@H]3C[C@@H](OC(=O)/C=C(\C)C(C)C)[C@@]3(C)[C@]4(O)CC[C@@]3(O)C(C)=O)C2)cc(OC)c1,4.93
COc1cc(/C=C/C(=O)O[C@H]2CC[C@@]3(C)C(=CC[C@]4(O)[C@@H]3C[C@@H](OC(=O)/C=C(\C)C(C)C)[C@@]3(C)[C@]4(O)CC[C@@]3(O)C(C)=O)C2)cc(OC)c1OC,5.61
COc1cc(/C=C/C(=O)O[C@H]2CC[C@@]3(C)C(=CC[C@]4(O)[C@@H]3C[C@@H](OC(=O)/C=C(\C)C(C)C)[C@@]3(C)[C@]4(O)CC[C@@]3(O)C(C)=O)C2)ccc1OC(C)=O,5.36
COc1cc(C(=O)OC[C@H]2O[C@@H](Oc3ccc(C(C)=O)cc3)[C@H](O)[C@@H](O)[C@@H]2O)cc(OC)c1OC,4.68
COc1cc(C(=O)O[C@H]2CC[C@@]3(C)C(=CC[C@]4(O)[C@@H]3C[C@@H](OC(=O)/C=C(\C)C(C)C)[C@@]3(C)[C@]4(O)CC[C@@]3(O)C(C)=O)C2)on1,4.77
COc1cc(C(=O)Oc2ccc(C(C)=O)cc2)cc(OC)c1OC,4.05
COc1cc(C2c3cc(O)c(OC)cc3C[C@@H](CO)[C@@H]2CO[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)ccc1O,5.16
COc1cc(CSc2nc(Cn3nnc4ccccc43)c(I)c(=O)[nH]2)cc(OC)c1,4.92
COc1cc(NC(=O)c2cccc(S(=O)(=O)N[C@H]3CCOC3)c2)ccc1F,5.58
COc1cc(OC)c(-c2cc(=O)c3cccc(Cl)c3o2)cc1OCCOC1CC(C(=O)O)C1,6.72
COc1cc(OC)c(OC)cc1CN(CCc1c[nH]c2ccccc12)Cc1cc(OC)c(OC)cc1OC,5.92
COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(O)c1C(C)=O,4.04
COc1cc([C@H]2c3cc(O)c(OC)cc3C[C@@H](CO)[C@@H]2CO)ccc1O,5.43
COc1cc2c(c(OC)c1)-c1cc(=O)c(C(=O)O)cn1C(C)C2,5.34
COc1cc2c(cc1C)-c1cc(=O)c(C(=O)O)cn1C(C)C2,6.62
COc1cc2c(cc1Cl)-c1cc(=O)c(C(=O)O)cn1C(C)C2,6.54
COc1cc2c(cc1O)CC(C)n1cc(C(=O)O)c(=O)cc1-2,5.14
COc1cc2c(cc1OC(C)c1ccc3c(c1)OCO3)CC(C(C)C)n1cc(C(=O)O)c(=O)cc1-2,8.92
COc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(C)C2,6.7
COc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(CC(C)C)C2,7.28
COc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1CC2,5.58
COc1cc2c(cc1OC)C(=O)C(C1=C(C3=C(O)C(=O)c4cc(OC)c(OC)cc4C3=O)C(=O)c3ccccc3C1=O)=C(O)C2=O,6.4
COc1cc2c(cc1OCC1CCCO1)CC(C(C)C)n1cc(C(=O)O)c(=O)cc1-2,8.8
COc1cc2c(cc1OCC1CCOC1)CC(C(C)C)n1cc(C(=O)O)c(=O)cc1-2,9.22
COc1cc2c(cc1OCC1COCCO1)CC(C(C)C)n1cc(C(=O)O)c(=O)cc1-2,8.29
COc1cc2c(cc1OCC1COc3c(Cl)cccc3O1)CC(C(C)C)n1cc(C(=O)O)c(=O)cc1-2,8.92
COc1cc2c(cc1OCC1COc3c(F)cccc3O1)CC(C(C)C)n1cc(C(=O)O)c(=O)cc1-2,8.82
COc1cc2c(cc1OCC1COc3cc(Br)ccc3O1)CC(C(C)C)n1cc(C(=O)O)c(=O)cc1-2,7.46
COc1cc2c(cc1OCC1COc3cc(C)ccc3O1)CC(C(C)C)n1cc(C(=O)O)c(=O)cc1-2,8.46
COc1cc2c(cc1OCC1COc3cc(Cl)ccc3O1)CC(C(C)C)n1cc(C(=O)O)c(=O)cc1-2,8.43
COc1cc2c(cc1OCC1COc3cc(F)ccc3O1)CC(C(C)C)n1cc(C(=O)O)c(=O)cc1-2,7.81
COc1cc2c(cc1OCC1COc3ccc(Br)cc3O1)CC(C(C)C)n1cc(C(=O)O)c(=O)cc1-2,7.87
COc1cc2c(cc1OCC1COc3ccc(C)cc3O1)CC(C(C)C)n1cc(C(=O)O)c(=O)cc1-2,8.12
COc1cc2c(cc1OCC1COc3ccc(Cl)cc3O1)CC(C(C)C)n1cc(C(=O)O)c(=O)cc1-2,8.24
COc1cc2c(cc1OCC1COc3ccc(F)cc3O1)CC(C(C)C)n1cc(C(=O)O)c(=O)cc1-2,9.7
COc1cc2c(cc1OCC1COc3ccc([N+](=O)[O-])cc3O1)CC(C(C)C)n1cc(C(=O)O)c(=O)cc1-2,8.34
COc1cc2c(cc1OCC1COc3cccc(Cl)c3O1)CC(C(C)C)n1cc(C(=O)O)c(=O)cc1-2,8.47
COc1cc2c(cc1OCC1COc3cccc(F)c3O1)CC(C(C)C)n1cc(C(=O)O)c(=O)cc1-2,8.8
COc1cc2c(cc1OCC1COc3ccccc3O1)CC(C(C)C)n1cc(C(=O)O)c(=O)cc1-2,8.82
COc1cc2c(cc1OCC1COc3cccnc3O1)CC(C(C)C)n1cc(C(=O)O)c(=O)cc1-2,9.3
COc1cc2c(cc1OCCC1COc3ccccc3O1)CC(C(C)C)n1cc(C(=O)O)c(=O)cc1-2,8.92
COc1cc2c(cc1OCCCC(=O)O)C[C@@H](C(C)C)n1cc(C(=O)O)c(=O)cc1-2,6.0
COc1cc2c(cc1OCCCCC(=O)O)C[C@@H](C(C)C)n1cc(C(=O)O)c(=O)cc1-2,6.42
COc1cc2c(cc1OCCCCCC(=O)O)C[C@@H](C(C)C)n1cc(C(=O)O)c(=O)cc1-2,7.06
COc1cc2c(cc1OCCCCCCC(=O)O)C[C@@H](C(C)C)n1cc(C(=O)O)c(=O)cc1-2,7.64
COc1cc2c(cc1OCCCCCCCC(=O)O)C[C@@H](C(C)C)n1cc(C(=O)O)c(=O)cc1-2,8.12
COc1cc2c(cc1OCCCCCCCCC(=O)O)C[C@@H](C(C)C)n1cc(C(=O)O)c(=O)cc1-2,8.34
COc1cc2c(cc1OCCCOCC(=O)O)C[C@@H](C(C)C)n1cc(C(=O)O)c(=O)cc1-2,5.56
COc1cc2c(cc1OC[C@@H]1CCCO1)C[C@@H](C(C)C)n1cc(C(=O)O)c(=O)cc1-2,9.22
COc1cc2c(cc1OC[C@@H]1CCCO1)C[C@H](C(C)C)n1cc(C(=O)O)c(=O)cc1-2,8.92
COc1cc2c(cc1OC[C@@H]1COc3cccnc3O1)C[C@@H](C(C)C)n1cc(C(=O)O)c(=O)cc1-2,8.2
COc1cc2c(cc1OC[C@@H]1COc3cccnc3O1)C[C@H](C(C)C)n1cc(C(=O)O)c(=O)cc1-2,6.05
COc1cc2c(cc1OC[C@H]1CCCO1)C[C@@H](C(C)C)n1cc(C(=O)O)c(=O)cc1-2,8.68
COc1cc2c(cc1OC[C@H]1CCCO1)C[C@H](C(C)C)n1cc(C(=O)O)c(=O)cc1-2,8.46
COc1cc2c(cc1OC[C@H]1COc3cccnc3O1)C[C@@H](C(C)C)n1cc(C(=O)O)c(=O)cc1-2,8.85
COc1cc2c(cc1OC[C@H]1COc3cccnc3O1)C[C@H](C(C)C)n1cc(C(=O)O)c(=O)cc1-2,5.51
COc1cc2c(cc1OCc1ccc3c(c1)OCCO3)CC(C(C)C)n1cc(C(=O)O)c(=O)cc1-2,9.7
COc1cc2c(cc1OCc1ccc3c(c1)OCO3)CC(C(C)C)n1cc(C(=O)O)c(=O)cc1-2,8.8
COc1cc2c(cc1OCc1ccc3c(c1)OCO3)C[C@@H](C(C)C)n1cc(C(=O)O)c(=O)cc1-2,9.1
COc1cc2c(cc1OCc1ccc3c(c1)OCO3)C[C@H](C(C)C)n1cc(C(=O)O)c(=O)cc1-2,6.91
COc1cc2c(cc1OCc1ccccc1)-c1cc(=O)c(C(=O)O)cn1C(C)C2,4.54
COc1cc2c(cc1OCc1ccccc1)CC(C)n1cc(C(=O)O)c(=O)cc1-2,7.0
COc1cc2c3c(c1O)C1(C=CC(=O)C=C1)CC3N(C)CC2,5.1
COc1cc2c3c(c1OC)C1(C=CC(=O)C=C1)C[C@H]3N(C)CC2,4.38
COc1cc2cc3c(nc2c(Cn2ccnc2C)c1O)-c1ccc(F)cc1SC3,5.77
COc1cc2nc3c(cc2c(CN(C)C)c1O)CSc1c(C)cc(C)cc1-3,4.86
COc1cc2nc3c(cc2c(CN(C)C)c1O)CSc1ccc(C)cc1-3,4.66
COc1cc2nc3c(cc2c(CN(C)C)c1O)CSc1ccccc1-3,5.03
COc1cc2nc3c(cc2c(CN2CCCC2)c1O)CSc1ccc(C)cc1-3,4.25
COc1cc2nc3c(cc2c(CN2CCCC2)c1O)CSc1ccc(F)cc1-3,4.32
COc1cc2nc3c(cc2c(CN2CCCCC2)c1O)CSc1c(C)cc(C)cc1-3,5.38
COc1cc2nc3c(cc2c(CN2CCOCC2)c1O)CSc1ccc(C)cc1-3,4.83
COc1cc2nc3c(cc2c(Cn2ccnc2C)c1O)CSc1cc(F)ccc1-3,5.77
COc1ccc(-c2c(CO)c(CO)cc3ccc4c(c23)OCO4)cc1O,6.17
COc1ccc(-c2c(CO)c(COC(C)=O)cc3ccc4c(c23)OCO4)cc1O,6.31
COc1ccc(-c2c(CO)c(COC(C)=O)cc3ccc4c(c23)OCO4)cc1OC,5.43
COc1ccc(-c2c(COC(C)=O)c(COC(C)=O)cc3ccc4c(c23)OCO4)cc1OC,5.52
COc1ccc(-c2c(COC(C)=O)c(COC(C)=O)cc3ccc4c(c23)OCO4)cc1OC(C)=O,6.19
COc1ccc(-c2c3c(cc4ccc5c(c24)OCO5)C(=O)NC3=O)cc1OC,6.1
COc1ccc(-c2c3c(cc4ccc5c(c24)OCO5)C(=O)OC3)cc1O,7.22
COc1ccc(-c2c3c(cc4ccc5c(c24)OCO5)C(=O)OC3)cc1OC,5.12
COc1ccc(-c2c3c(cc4ccc5c(c24)OCO5)C(=O)OC3)cc1OC(C)=O,7.22
COc1ccc(-c2c3c(cc4ccc5c(c24)OCO5)COC3=O)cc1O,5.76
COc1ccc(-c2cc(NC(=O)c3ccc(C)cc3O)c[nH]c2=O)cc1,4.63
COc1ccc(-c2cc(NC(=O)c3ccc(Cl)cc3O)c[nH]c2=O)cc1,4.11
COc1ccc(-c2cc(NC(=O)c3ccc(OC)cc3O)c[nH]c2=O)cc1,4.76
COc1ccc(-c2cc(NC(=O)c3cccc(OC)c3O)c[nH]c2=O)cc1,4.48
COc1ccc(-c2cc(NC(=O)c3ccccc3O)c[nH]c2=O)cc1,4.33
COc1ccc(-n2cc(C(=O)c3ccc(OC)cc3O)ccc2=O)cc1,5.28
COc1ccc(/C(=N/C(C)C)c2ccc(=O)n(C(C)C)c2)c(O)c1,4.27
COc1ccc(/C(=N/C2CC2)c2ccc(=O)n(C3CC3)c2)c(O)c1,5.0
COc1ccc(/C(=N/C2CCCCC2)c2ccc(=O)n(C3CCCCC3)c2)c(O)c1,5.4
COc1ccc(/C(=N/Cc2ccc(C)cc2)c2ccc(=O)n(Cc3ccc(C)cc3)c2)c(O)c1,4.66
COc1ccc(/C(=N/Cc2ccc(F)c(F)c2)c2ccc(=O)n(Cc3ccc(F)c(F)c3)c2)c(O)c1,4.01
COc1ccc(/C(=N/Cc2ccc(F)cc2)c2ccc(=O)n(Cc3ccc(F)cc3)c2)c(O)c1,4.19
COc1ccc(/C(=N/Cc2ccc(F)cc2F)c2ccc(=O)n(Cc3ccc(F)cc3F)c2)c(O)c1,5.52
COc1ccc(/C(=N/Cc2cccc(F)c2)c2ccc(=O)n(Cc3cccc(F)c3)c2)c(O)c1,6.3
COc1ccc(/C(=N/Cc2ccccc2)c2ccc(=O)n(Cc3ccccc3)c2)c(O)c1,5.36
COc1ccc(/C(=N/Cc2ccccc2F)c2ccc(=O)n(Cc3ccccc3F)c2)c(O)c1,4.52
COc1ccc(/C(Br)=C(/NC(=O)c2ccccc2)C(=O)N2CCCCC2)cc1,5.1
COc1ccc(/C(Cl)=C(/NC(=O)c2ccccc2)C(=O)N2CCCCC2)cc1,4.6
COc1ccc(/C=C/C(=O)OCCc2c(-c3ccccc3Cl)c3cc(Cl)ccc3[nH]c2=O)cc1,4.32
COc1ccc(/C=C/C(=O)OCCc2c(-c3ccccc3Cl)c3cc(Cl)ccc3[nH]c2=O)cc1OC,4.68
COc1ccc(/C=C/C(=O)OC[C@H]2O[C@@H](Oc3ccc(C(C)=O)cc3)[C@H](O)[C@@H](O)[C@@H]2O)cc1,4.73
COc1ccc(/C=C/C(=O)OC[C@H]2O[C@@H](Oc3ccc(C(C)=O)cc3)[C@H](O)[C@@H](O)[C@@H]2O)cc1OC,5.06
COc1ccc(/C=C/C(=O)O[C@H]2CC[C@@]3(C)C(=CC[C@]4(O)[C@@H]3C[C@@H](OC(=O)/C=C(\C)C(C)C)[C@@]3(C)[C@]4(O)CC[C@@]3(O)C(C)=O)C2)c(OC)c1OC,4.91
COc1ccc(/C=C/C(=O)O[C@H]2CC[C@@]3(C)C(=CC[C@]4(O)[C@@H]3C[C@@H](OC(=O)/C=C(\C)C(C)C)[C@@]3(C)[C@]4(O)CC[C@@]3(O)C(C)=O)C2)cc1,4.96
